1082,性价比,很高,价格,正面
1082,材质,好,外观,正面
1082,外观,好看,外观,正面
1082,配置,高,硬件&性能,正面
1083,配置,_,硬件&性能,正面
1084,_,很满意,整体,正面
1084,_,高端大气上档,整体,正面
1085,_,很满意,整体,正面
1085,款型,不错,外观,正面
1085,_,很喜欢,整体,正面
1086,_,不让卸载,软件&性能,负面
1086,office,_,软件&性能,负面
1086,图片,_,使用场景,负面
1086,_,打不开,软件&性能,负面
1087,_,还可以,整体,正面
1087,屏幕显示,不怎么清晰,硬件&性能,负面
1088,_,掉价,价格,负面
1088,客服,不给,服务,负面
1088,赠送,_,价格,负面
1088,赠品,_,价格,负面
1089,反应,很快,硬件&性能,正面
1089,_,很漂亮,外观,正面
1089,_,很满意,整体,正面
1089,_,精巧,外观,正面
1090,_,降价,价格,负面
1091,_,不行,整体,负面
1091,office,激活不了,软件&性能,负面
1091,_,降价,价格,负面
1091,客服,不管你,服务,负面
1092,物流,不是太和谐,物流,负面
1093,外观,很好看,外观,正面
1093,_,会卡机,硬件&性能,负面
1093,散热,不好,硬件&性能,负面
1093,散热,很热,硬件&性能,正面
1093,速度,快,硬件&性能,正面
1094,_,非常流畅,硬件&性能,正面
1094,性能,挺好的,硬件&性能,正面
1095,运行,流畅,硬件&性能,正面
1095,性比价,高,价格,正面
1095,玩着游戏,还可以,使用场景,正面
1095,运行,不卡顿,硬件&性能,正面
1095,携带,方便,外观,正面
1096,键盘手感,很好,外观,正面
1096,出门携带,很方便,外观,正面
1096,_,很漂亮,外观,正面
1096,性比价,很高,价格,正面
1096,_,很满意,整体,正面
1096,_,很不错,整体,正面
1097,_,很不好,整体,负面
1097,容易温度,很高,硬件&性能,负面
1097,键盘,很热,硬件&性能,负面
1097,风扇声音,很大,硬件&性能,负面
1098,_,很不错,整体,正面
1099,_,很不错,整体,正面
1100,性价比,真的很高,价格,正面
1100,_,划算,价格,正面
1100,运转,很流畅,硬件&性能,正面
1101,外观,时尚,外观,正面
1101,_,方便,使用场景,正面
1101,_,一点儿都不卡,硬件&性能,正面
1101,_,轻巧,外观,正面
1101,性能,好,硬件&性能,正面
1101,外观,好看,外观,正面
1102,_,很喜欢,整体,正面
1102,性能,很好,硬件&性能,正面
1102,款式,很漂亮,外观,正面
1103,整体,很好,整体,正面
1104,开机,快,硬件&性能,正面
1104,开机,流畅,硬件&性能,正面
1104,_,非常好,整体,正面
1104,性价比,挺高,价格,正面
1105,风扇,有异响,硬件&性能,负面
1106,_,可以,整体,正面
1106,屏幕,下巴大了点,硬件&性能,负面
1107,_,不太满意,整体,负面
1107,物流,太慢,物流,负面
1107,包,没有,包装,负面
1108,待机,_,硬件&性能,负面
1108,风扇,太吵了,硬件&性能,负面
1108,噪音,太大,硬件&性能,负面
1109,功能,特别好,硬件&性能,正面
1109,物流,很快,物流,正面
1109,外观,美丽,外观,正面
1109,_,特别喜欢,整体,正面
1109,显示,特棒,硬件&性能,正面
1110,物流,快,物流,正面
1110,服务态度,好,服务,正面
1110,网速,很好用,硬件&性能,正面
1111,_,非常好,整体,正面
1111,_,喜欢,整体,正面
1111,质量,很好,整体,正面
1112,质感,很不错,外观,正面
1113,性价比,高,价格,正面
1113,外观,还好看,外观,正面
1113,_,推荐,整体,正面
1113,_,五星好评,整体,正面
1114,客服,不回消息,服务,负面
1115,_,满意,整体,正面
1115,_,很新,外观,正面
1115,运行,流畅,硬件&性能,正面
1116,_,很好,整体,正面
1116,_,很喜欢,整体,正面
1116,_,很轻,外观,正面
1116,开机速度,很快,硬件&性能,正面
1117,_,不给力,整体,负面
1117,_,降价,价格,负面
1117,_,不能保价,价格,负面
1118,流畅速度,快,硬件&性能,正面
1118,_,不会卡,硬件&性能,正面
1118,性能,很好,硬件&性能,正面
1118,像素,很好,硬件&性能,正面
1119,外观,漂亮,外观,正面
1119,清晰度,可以,硬件&性能,正面
1119,屏幕,不错,硬件&性能,正面
1119,_,有点卡,硬件&性能,正面
1120,尺寸,很合适,外观,正面
1120,_,很不错,整体,正面
1120,卖家服务态度,很好,服务,正面
1121,安装,_,其他,负面
1121,_,不能插网线,硬件&性能,负面
1121,_,不太人性化,软件&性能,负面
1121,整体,不太满意,整体,负面
1122,客服,很辣鸡,服务,正面
1123,反应,有点儿慢,硬件&性能,负面
1123,开机,有点儿慢,硬件&性能,负面
1124,_,不错,整体,正面
1124,_,挺不错的,整体,正面
1124,_,挺好看的,外观,正面
1125,_,自己断网,硬件&性能,负面
1126,_,很be,整体,正面
1126,_,真的超级高端大气上档次,整体,正面
1126,_,不是很贵,价格,正面
1126,_,很薄,外观,正面
1126,功能,很多,整体,正面
1126,_,很智能,整体,正面
1126,_,很赞,整体,正面
1127,外观材质,很酷,外观,正面
1127,玩英雄联盟,够用,使用场景,正面
1127,开机,很快,硬件&性能,正面
1128,_,卡了,硬件&性能,负面
1128,_,垃圾差评,整体,负面
1128,office,_,软件&性能,负面
1129,客服,没有人,服务,负面
1129,_,一般般,整体,负面
1130,_,黑屏,硬件&性能,负面
1131,_,不卡顿,硬件&性能,正面
1131,显示效果,不错,硬件&性能,正面
1131,外观材质,好,外观,正面
1131,包装,非常严实,包装,正面
1131,性能,非常好,硬件&性能,正面
1132,_,卡,硬件&性能,负面
1133,物流,快,物流,正面
1133,性能,很好,硬件&性能,正面
1134,_,一点也不卡,硬件&性能,正面
1134,_,不错,整体,正面
1134,_,这么便宜,价格,正面
1135,质量,很好,整体,正面
1135,_,便宜多了,价格,正面
1135,发货,很快,物流,正面
1135,_,一点都不卡,硬件&性能,正面
1136,_,很喜欢,整体,正面
1137,速度,快,硬件&性能,正面
1137,_,很满意,整体,正面
1137,外表,很新,外观,正面
1138,外形,超薄,外观,正面
1138,_,很喜欢,整体,正面
1138,玩游戏,很流畅,使用场景,正面
1138,看视频,很流畅,使用场景,正面
1138,外形,漂亮,外观,正面
1138,运行,快,硬件&性能,正面
1139,_,很好用,整体,正面
1139,性价比,巨巨巨高,价格,正面
1140,_,物超所值,价格,正面
1140,_,很好,整体,正面
1141,内存,够大,硬件&性能,正面
1141,_,超薄,外观,正面
1141,携带,方便,外观,正面
1141,上网,流畅,使用场景,正面
1142,性价比,很高,价格,正面
1142,设计,美观大方,外观,正面
1142,总体,满意,整体,正面
1142,画面,清晰,硬件&性能,正面
1142,反应速度,够快,硬件&性能,正面
1143,快递,太让人无语,物流,负面
1143,_,不错,整体,正面
1144,_,不满意,整体,负面
1144,_,很不满意,整体,负面
1144,_,降价,价格,负面
1145,_,一般般,整体,负面
1145,开机,也慢,硬件&性能,负面
1145,_,有点卡,硬件&性能,负面
1146,质量服务,_,服务,负面
1146,_,开不了,硬件&性能,负面
1147,质量,一般,整体,负面
1148,屏幕翻转,很松,硬件&性能,负面
1148,屏幕翻转,不够紧,硬件&性能,负面
1149,_,物超所值,价格,正面
1149,_,很好用,整体,正面
1150,_,卡了,软件&性能,负面
1151,_,不错,整体,正面
1152,_,满足,整体,正面
1153,_,非常满意,整体,正面
1153,质量,很好,整体,正面
1153,_,好评,整体,正面
1154,_,特别不舒服,整体,负面
1154,_,好卡,硬件&性能,负面
1155,物流,很快,物流,正面
1155,客服服务态度,很好,服务,正面
1156,_,卡卡卡卡卡,硬件&性能,负面
1157,服务态度,差,服务,负面
1157,服务,_,服务,负面
1158,_,还不错,整体,正面
1158,运行,挺流畅的,硬件&性能,正面
1158,发烫,挺明显,硬件&性能,正面
1159,运行,有点卡,硬件&性能,负面
1160,玩游戏,很快,使用场景,正面
1160,玩游戏,妥妥滴,使用场景,正面
1160,_,很漂亮,外观,正面
1161,老板人,很好,服务,正面
1161,_,很满意,整体,正面
1161,_,不卡,硬件&性能,正面
1161,内存,大,硬件&性能,正面
1161,外观,好看,外观,正面
1162,开机,挺快的,硬件&性能,正面
1162,办公,一点也不卡顿,使用场景,正面
1162,性能,很好,硬件&性能,正面
1162,跑分,不低,硬件&性能,正面
1163,性能,好,硬件&性能,正面
1163,外观,很漂亮,外观,正面
1163,_,很喜欢,整体,正面
1164,外包装,破损,包装,负面
1164,包装,简陋,包装,负面
1164,屏幕效果,不太好,硬件&性能,负面
1165,_,还不错,整体,正面
1166,_,降的也太快了,价格,负面
1166,价格,波动太大,价格,负面
1167,_,没有想象中的好,硬件&性能,正面
1167,_,不是太满意,整体,负面
1168,快递速度,超快,物流,正面
1168,_,大气,整体,正面
1168,_,很不错,整体,正面
1169,_,不错,整体,正面
1169,_,非常给力,整体,正面
1170,性能,超越,硬件&性能,正面
1170,外观,漂亮,外观,正面
1170,质感,很好,外观,正面
1170,_,好,整体,正面
1171,客服服务态度,好,服务,正面
1171,发货速度,快,物流,正面
1171,包装,严实,包装,正面
1171,性能,不错,硬件&性能,正面
1171,_,很满意,整体,正面
1172,整体,比较不错,整体,正面
1172,价格,不贵,价格,正面
1173,物流,很快,物流,正面
1173,质量,非常好,整体,正面
1174,_,又降价,价格,负面
1174,_,没人搭理,服务,负面
1174,价格,真心伤不起,价格,负面
1175,_,真心不错,整体,正面
1175,画面,清晰,硬件&性能,正面
1175,运行速度,快,硬件&性能,正面
1175,_,很棒,整体,正面
1176,服务,贼好,服务,正面
1176,性能,挺好,硬件&性能,正面
1177,_,不卡,硬件&性能,正面
1177,_,卡卡的,硬件&性能,正面
1177,_,很好,整体,正面
1177,物流,快,物流,正面
1177,_,很开心,使用场景,正面
1177,_,清晰,硬件&性能,正面
1178,系统,卡顿,软件&性能,负面
1178,_,差评,整体,负面
1179,_,太赞了,整体,正面
1179,玩游戏,一点都不卡,使用场景,正面
1179,包装,完好,包装,正面
1179,反应,很快,硬件&性能,正面
1180,性能,不错,硬件&性能,正面
1180,反应,很快,硬件&性能,正面
1180,屏幕,很清晰,硬件&性能,正面
1180,质量,也好,整体,正面
1181,_,还卡的,硬件&性能,负面
1182,包装,完好,包装,正面
1182,网速,快,硬件&性能,正面
1182,价位,很是值得,价格,正面
1183,_,降价,价格,负面
1184,速度,很快,硬件&性能,正面
1184,_,一点也不卡,硬件&性能,正面
1184,_,非常好用,整体,正面
1185,_,很强大,硬件&性能,正面
1185,_,很好,硬件&性能,正面
1185,_,灰常不错,整体,正面
1185,_,不大想用,硬件&性能,正面
1186,_,很好用,整体,正面
1186,物流速度,慢,物流,正面
1186,赠品,_,价格,负面
1187,玩游戏,不卡,使用场景,正面
1187,性能,不错,硬件&性能,正面
1187,_,轻薄好携带,外观,正面
1187,_,便宜,价格,正面
1188,价格,无保障,价格,负面
1188,送货,_,物流,负面
1188,品质,保证,整体,负面
1188,_,跌价,价格,负面
1189,_,好用,整体,正面
1189,_,满意,整体,正面
1189,玩游戏,杠杠滴,使用场景,正面
1189,_,很顺畅,硬件&性能,正面
1190,_,超薄轻巧,外观,正面
1190,携带,方便,外观,正面
1190,上网速度,非常快,使用场景,正面
1190,质量,非常好,整体,正面
1190,_,优惠多了,价格,正面
1190,_,一点也不卡顿,硬件&性能,正面
1190,_,十分满意,整体,正面
1191,内存,大,硬件&性能,正面
1191,_,超薄,硬件&性能,正面
1191,反应,灵敏,硬件&性能,正面
1191,质量,真不错,整体,正面
1192,价格,便宜,价格,正面
1192,_,刚刚好,整体,正面
1192,包装,很好,包装,正面
1192,运送速度,很快,物流,正面
1193,性比价,很高,价格,正面
1193,_,很好,整体,正面
1194,_,真一般般,整体,负面
1195,_,很方便,整体,正面
1195,_,省心,整体,正面
1195,_,快,硬件&性能,正面
1196,开机速度,很流畅,硬件&性能,正面
1196,_,正品,真伪,正面
1196,开机速度,挺快,硬件&性能,正面
1197,操作,很流畅,使用场景,正面
1197,物流,很快,物流,正面
1197,客服态度,很好,服务,正面
1197,_,很满意,整体,正面
1198,性价比,高,价格,正面
1198,反应,_,硬件&性能,正面
1198,价位,非常好,价格,正面
1198,办公,也快,使用场景,正面
1198,_,不错,整体,正面
1199,颜色,不是很好看,外观,负面
1199,_,黑的很暗,硬件&性能,负面
1200,外观,新颖,外观,正面
1200,_,特别满意,整体,正面
1200,性能,很好,硬件&性能,正面
1201,看电影,很流畅,使用场景,正面
1201,屏幕,不卡顿,硬件&性能,正面
1201,玩游戏,不卡,使用场景,正面
1201,_,非常流畅,硬件&性能,正面
1201,屏幕,清晰,硬件&性能,正面
1202,外观,_,外观,正面
1202,_,很完美,整体,正面
1203,物流,_,物流,正面
1203,_,好评,整体,正面
1203,服务,周到,服务,正面
1203,包装,完好,包装,正面
1204,吃鸡,_,使用场景,负面
1204,配置,卡的不行,硬件&性能,负面
1204,礼品,没有达到,价格,负面
1204,赠送,没有达到,价格,负面
1204,配置,不怎么的,硬件&性能,负面
1205,_,没毛病,整体,正面
1205,店家服务,耐心,服务,正面
1205,_,好评,整体,正面
1205,店家服务,很好,服务,正面
1205,包装,特别完美,包装,正面
1205,物流,很快,物流,正面
1205,颜值,蛮高,外观,正面
1206,外观,好看,外观,正面
1206,外观,超薄,外观,正面
1206,_,一点也不卡,使用场景,正面
1206,携带,方便,外观,正面
1206,_,很满意,整体,正面
1207,包装,还不错,包装,正面
1208,_,很不错,整体,正面
1209,显卡效果,很好,硬件&性能,正面
1209,_,好用,整体,正面
1209,价格,_,价格,正面
1210,外壳,麻麻的,外观,负面
1210,外壳,有一道划痕,外观,负面
1210,_,有振动声音,硬件&性能,负面
1211,质量,很好,整体,正面
1211,发货,挺快,物流,正面
1211,_,很满意,整体,正面
1212,运行速度,很快,硬件&性能,正面
1212,_,一点也不卡,硬件&性能,正面
1212,_,很好用,整体,正面
1212,_,不错,整体,正面
1212,质量,特别好,整体,正面
1212,_,很不错,整体,正面
1213,使用,很流畅,使用场景,正面
1213,性价比,很高,价格,正面
1214,表格,卡服气,使用场景,负面
1215,质量,很好,整体,正面
1215,价格,实惠,价格,正面
1215,反应,很快,硬件&性能,正面
1216,运行,流畅,硬件&性能,正面
1216,大型游戏,不带顿卡,使用场景,正面
1216,大型游戏,畅玩,使用场景,正面
1216,_,满意,整体,正面
1217,_,差评,整体,负面
1217,价格,降了,价格,负面
1218,运行速度,挺快,硬件&性能,正面
1218,整体,很满意,整体,正面
1219,_,_,_,_
1220,_,非常好用,整体,正面
1221,_,物美价廉,价格,正面
1221,_,挺不错的,整体,正面
1222,物流,_,物流,负面
1223,_,一般般,整体,正面
1223,_,卡的不行,硬件&性能,负面
1223,便携性,不是很好,外观,负面
1223,速度,不是很快,硬件&性能,负面
1224,_,漏电,整体,负面
1224,外壳,带电,外观,负面
1225,包装,非常好,包装,正面
1225,_,非常好用,整体,正面
1225,上网,很快,使用场景,正面
1226,_,很好用,整体,正面
1227,_,降价,价格,负面
1227,_,垃圾,整体,负面
1228,_,有点怪,硬件&性能,负面
1228,_,还不错,整体,正面
1229,_,流畅,硬件&性能,正面
1229,_,很满意,整体,正面
1229,运行,稳定,硬件&性能,正面
1229,显示,清晰,硬件&性能,正面
1229,外观,轻薄好看,外观,正面
1229,质量,不错,整体,正面
1230,_,垃圾,整体,负面
1231,_,很实用,整体,正面
1231,性价比,超级高,价格,正面
1231,_,非常不错,整体,正面
1232,系统,问题,软件&性能,正面
1232,_,还不错,整体,正面
1232,发票,特别慢,物流,负面
1233,_,很流畅,硬件&性能,正面
1234,_,真贵,价格,负面
1235,_,垃圾垃圾,整体,负面
1235,新机,有点卡,硬件&性能,负面
1235,_,差评,整体,负面
1236,_,特别喜欢,整体,正面
1236,外观,精致好看,外观,正面
1236,显示屏,清晰,硬件&性能,正面
1237,网速,快,硬件&性能,正面
1237,_,物美价廉,价格,正面
1237,清晰度,高,硬件&性能,正面
1238,玩游戏,_,使用场景,正面
1238,_,可以,整体,正面
1238,性价比,超高,价格,正面
1238,_,喜欢,整体,正面
1239,_,可以,整体,正面
1240,_,很方便,整体,正面
1240,_,一点也不卡顿,硬件&性能,正面
1240,_,流畅,硬件&性能,正面
1240,外观,高大上,外观,正面
1241,_,一点都不卡,硬件&性能,正面
1241,外观,好看,外观,正面
1241,_,挺好的,整体,正面
1242,_,极佳,整体,正面
1243,桌面,进不去,硬件&性能,负面
1243,_,太卡了,硬件&性能,负面
1244,外观,简单大方,外观,正面
1244,性价比,很高,价格,正面
1244,_,便宜,价格,正面
1245,画面,很清晰,硬件&性能,正面
1245,运行速度,很快,硬件&性能,正面
1245,玩游戏,不卡,使用场景,正面
1245,反应,灵敏,硬件&性能,正面
1245,_,很棒,整体,正面
1245,外观,时尚,外观,正面
1246,办公,_,使用场景,正面
1246,散热,也好,硬件&性能,正面
1246,打游戏,很舒服,使用场景,正面
1246,_,好用,整体,正面
1247,关机,关不了,硬件&性能,负面
1247,_,差评,整体,负面
1247,关机,卡死,硬件&性能,负面
1248,_,方便,其他,正面
1248,装机,不小,硬件&性能,正面
1248,物流,挺快,物流,正面
1249,_,降价,价格,负面
1249,鼠标,_,硬件&性能,负面
1250,运行速度,快,硬件&性能,正面
1250,外观,轻便好看,外观,正面
1251,外观,很满意,外观,正面
1251,_,不错,整体,正面
1252,画面,真是,硬件&性能,正面
1252,出门,_,使用场景,正面
1252,外观,很不错,外观,正面
1252,玩游戏,一点不卡顿,使用场景,正面
1252,_,方便,外观,正面
1253,价格,变换很大,价格,负面
1254,_,严重踫划伤,外观,负面
1255,_,吱吱作响,硬件&性能,负面
1256,_,刚买完就降价,价格,负面
1257,运行,流畅,硬件&性能,正面
1257,运行,一点也不卡,硬件&性能,正面
1257,_,比较新的,外观,正面
1258,_,很流畅,硬件&性能,正面
1258,包装,很好,包装,正面
1258,_,非常满意,整体,正面
1258,_,一点儿也不卡顿,硬件&性能,正面
1259,性价比,高,价格,正面
1259,_,便宜实惠,价格,正面
1259,物流,快,物流,正面
1260,质量,有保证,整体,正面
1260,性能,很好,硬件&性能,正面
1261,键盘,挺差,硬件&性能,负面
1262,_,挺好的,整体,正面
1263,_,简单好用,整体,正面
1263,_,满意,整体,正面
1264,_,有条缝,外观,负面
1264,速度,蛮快的,硬件&性能,正面
1265,_,挺好用的,整体,正面
1266,_,还可以,整体,正面
1267,_,静电保护死机,硬件&性能,负面
1267,客服,_,服务,正面
1267,_,不错,整体,正面
1267,_,经常莫名死机,硬件&性能,负面
1267,系统,_,软件&性能,负面
1268,_,降价,价格,负面
1269,_,挺喜欢,整体,正面
1269,_,很不错,整体,正面
1269,服务,挺到位的,服务,正面
1270,_,开不了机了,硬件&性能,负面
1270,_,黑屏,硬件&性能,负面
1271,_,很满意,整体,正面
1271,_,真的很新,外观,正面
1271,运行,比较畅顺,硬件&性能,正面
1272,_,很满意,整体,正面
1272,_,推荐,整体,正面
1272,性能,非常好,硬件&性能,正面
1273,质量,还可以,整体,正面
1273,服务质量,_,服务,正面
1274,_,挺好的,整体,正面
1274,_,不错,整体,正面
1275,显示效果,很好,硬件&性能,正面
1276,_,很喜欢,整体,正面
1276,软件运行,好,硬件&性能,正面
1276,软件运行,不卡顿,硬件&性能,正面
1276,外观,漂亮大气,外观,正面
1277,_,很满意,整体,正面
1277,价格,特别便宜,价格,正面
1277,_,特别清晰,硬件&性能,正面
1277,_,特别惊喜,整体,正面
1278,_,_,_,_
1279,速度,很快,硬件&性能,正面
1279,_,很不错,整体,正面
1280,触控鼠标,失灵了,硬件&性能,负面
1281,质量,特别好,整体,正面
1281,做工,精细,外观,正面
1282,_,降价,价格,负面
1283,速度,很快,硬件&性能,正面
1283,_,喜欢,整体,正面
1283,_,特别薄,外观,正面
1283,充电,快,硬件&性能,正面
1284,_,满意满意,整体,正面
1284,屏幕,高清屏,硬件&性能,正面
1285,_,很好,整体,正面
1286,做工,_,其他,负面
1286,_,痕垃圾,外观,负面
1286,_,不值这个价,价格,负面
1287,_,刚刚好,外观,正面
1287,出差,方便,使用场景,正面
1287,电池,很耐用,硬件&性能,正面
1287,在家,方便,使用场景,正面
1288,_,正品,真伪,正面
1288,包装,完好,包装,正面
1289,运行速度,快,硬件&性能,正面
1289,屏幕尺寸,刚好合适,硬件&性能,正面
1289,质量,很好,整体,正面
1289,画面,清晰,硬件&性能,正面
1290,_,蓝屏,硬件&性能,负面
1291,_,跟不错,整体,正面
1291,收货,也快,物流,正面
1291,玩游戏,一点也不卡,使用场景,正面
1292,_,很满意,整体,正面
1292,质量,不错,整体,正面
1293,_,非常好用,整体,正面
1293,_,很喜欢,整体,正面
1294,运行速度,很快,硬件&性能,正面
1294,价格,太不厚道,价格,负面
1294,_,不错,整体,正面
1294,颜值,很高,外观,正面
1295,玩游戏,一点不卡多,使用场景,正面
1295,物流,很快,物流,正面
1295,_,五星好评,整体,正面
1295,款式,时尚,外观,正面
1295,包装,很好,包装,正面
1295,开机速度,快,硬件&性能,正面
1295,_,好,外观,正面
1295,功能,_,整体,正面
1295,画面,清晰逼真,硬件&性能,正面
1296,开机,快,硬件&性能,正面
1296,质量,好,整体,正面
1297,网络,很快,硬件&性能,正面
1297,质量,很好,整体,正面
1298,性价比,高,价格,正面
1298,运行速度,挺快的,硬件&性能,正面
1298,_,非常满意,整体,正面
1298,物流,非常快,物流,正面
1299,外观,丑了,外观,负面
1299,_,一般,整体,负面
1299,_,卡死,硬件&性能,负面
1300,客服,不理人,服务,负面
1301,画面,清晰,硬件&性能,正面
1301,运行速度,快,硬件&性能,正面
1301,_,好评,整体,正面
1302,客服,_,服务,正面
1302,质量,超级好,整体,正面
1302,售后服务,_,服务,正面
1303,性价比,挺好,价格,正面
1303,_,流畅,硬件&性能,正面
1303,外观,无所谓,外观,正面
1303,外观,相差无几,外观,正面
1304,风扇,太大声,硬件&性能,负面
1304,速度,一般,硬件&性能,负面
1305,质量,很好,整体,正面
1305,玩游戏,一点都不卡,使用场景,正面
1305,屏幕,清晰,硬件&性能,正面
1306,外观,好看,外观,正面
1307,_,很糟,整体,负面
1307,_,没有一点点精致,外观,负面
1308,_,很不错,整体,正面
1309,外观,很好看,外观,正面
1309,性能,好,硬件&性能,正面
1309,功能,很多,整体,正面
1309,_,不卡顿,硬件&性能,正面
1310,_,特别好看,外观,正面
1310,手感,超好,外观,正面
1310,网速,超快,硬件&性能,正面
1310,_,一点也不卡,硬件&性能,正面
1310,_,轻便,外观,正面
1310,_,酷酷,外观,正面
1311,性能,可以,硬件&性能,正面
1311,_,不错,整体,正面
1312,价格,变化太大,价格,负面
1312,价保,没啥用,价格,负面
1312,_,降价,价格,负面
1313,网速,很流畅,硬件&性能,正面
1313,_,很满意,整体,正面
1313,外观,好看,外观,正面
1314,_,物超所值,价格,正面
1314,_,一点儿也不卡顿,硬件&性能,正面
1314,外观,超薄,外观,正面
1314,携带,方便,外观,正面
1314,大小,方便,外观,正面
1314,_,非常流畅,硬件&性能,正面
1314,运行速度,很快,硬件&性能,正面
1315,_,降价,价格,负面
1316,_,很不错,整体,正面
1316,_,很不错,整体,正面
1317,_,非常好,整体,正面
1317,_,一点都不卡,硬件&性能,正面
1317,物流,很快,物流,正面
1318,_,太垃圾,整体,负面
1318,_,无良,服务,负面
1318,_,垃圾,整体,负面
1318,客服,真的太无良,服务,负面
1319,_,还不错,整体,正面
1319,配送,有些失望,物流,负面
1320,_,降价,价格,负面
1321,性价比,超高,价格,正面
1321,_,很值,价格,正面
1322,耗电,发烫,硬件&性能,负面
1322,_,不怎么好,整体,负面
1322,耗电,快,硬件&性能,负面
1322,裸机,发烫,硬件&性能,负面
1322,_,有点卡,硬件&性能,负面
1322,_,降价,价格,负面
1322,机声,大,硬件&性能,负面
1323,速度,流畅,硬件&性能,正面
1323,价格,公道,价格,正面
1323,画面,清晰,硬件&性能,正面
1324,_,还行,整体,负面
1324,屏幕,有痕迹,硬件&性能,负面
1324,显示效果,差了点,硬件&性能,负面
1325,_,真不错,整体,正面
1325,画面,非常清晰,硬件&性能,正面
1325,玩游戏,一点都不卡,使用场景,正面
1325,性价比,超高,价格,正面
1326,_,老闪退,硬件&性能,负面
1326,_,垃圾,整体,负面
1326,英雄联盟,玩不了,使用场景,负面
1327,_,还可以,整体,正面
1328,_,还好,整体,正面
1328,触摸板,非常不好用,硬件&性能,负面
1329,电池,很快,硬件&性能,正面
1329,外观,挺不错的,外观,正面
1329,性能,还行,硬件&性能,正面
1329,耗的,很快,硬件&性能,正面
1330,_,不能用,软件&性能,负面
1330,程序响应时间,长,硬件&性能,负面
1330,客服售后,推来推去,服务,负面
1330,_,经常性死机,硬件&性能,负面
1331,_,还不错,整体,正面
1331,_,很炫酷,外观,正面
1332,携带,方便,外观,正面
1332,款式,很好看,外观,正面
1332,外观,好看,外观,正面
1332,物流,很快,物流,正面
1332,_,轻巧超薄,外观,正面
1333,_,买了就降价,价格,负面
1333,_,一般般,整体,负面
1334,_,差评,整体,负面
1334,_,才买就降价,价格,负面
1334,包装,破损,包装,负面
1335,_,_,_,_
1336,_,nice,整体,正面
1337,_,还行,整体,正面
1337,价格,值得,价格,正面
1338,_,不错,整体,正面
1338,颜值,真的超级高,外观,正面
1338,_,小巧轻便,外观,正面
1338,颜值,_,外观,正面
1338,_,喜欢,整体,正面
1339,_,特别耐心,服务,正面
1339,_,非常非常满意,整体,正面
1340,客服美女,细心,服务,正面
1341,质量,很好,整体,正面
1341,屏幕,清晰,硬件&性能,正面
1341,声音,洪亮,硬件&性能,正面
1342,性能,挺好的,硬件&性能,正面
1343,质感,不错,外观,正面
1343,外观,可以,外观,正面
1343,显示效果,也行,硬件&性能,正面
1343,性价比,高,价格,正面
1344,分辨率,清晰,硬件&性能,正面
1344,_,物有所值,价格,正面
1344,开机速度,很快,硬件&性能,正面
1344,_,非常好,整体,正面
1344,_,很喜欢,整体,正面
1345,_,很漂亮,外观,正面
1345,_,很不错,整体,正面
1345,_,很好用,整体,正面
1346,_,很不错,整体,正面
1347,开机,开不了,硬件&性能,负面
1348,_,差到极致,整体,负面
1348,_,巨差劲,物流,负面
1348,物流服务,_,服务,负面
1349,_,一般,整体,负面
1349,_,有脱漆,外观,负面
1350,_,很满意,整体,正面
1351,质量,不知道,整体,负面
1351,客服,贼差,服务,负面
1351,_,不解决问题,服务,负面
1351,物流,太慢,物流,负面
1352,风扇,开始响,硬件&性能,负面
1352,_,挺好,外观,正面
1353,_,很好用,整体,正面
1353,处理器,很快,硬件&性能,正面
1353,_,不错,整体,正面
1353,老板,好,服务,正面
1354,_,好评,整体,正面
1355,_,一般般,整体,负面
1355,_,享优惠,价格,负面
1356,_,非常好用,整体,正面
1356,包装,完好,包装,正面
1357,上网,快速,使用场景,正面
1357,_,不卡,硬件&性能,正面
1357,游戏画面,好,硬件&性能,正面
1358,办公,没问题,使用场景,正面
1358,系统,有点小问题,软件&性能,正面
1358,散热,不行,硬件&性能,负面
1358,续航能力,不错,硬件&性能,正面
1358,系统,闪退,软件&性能,负面
1358,_,还行,整体,正面
1358,打游戏,_,使用场景,正面
1359,_,很满意,整体,正面
1359,网络,不卡,使用场景,正面
1359,包装,很好,包装,正面
1360,_,挺好,整体,正面
1361,声音,很大,硬件&性能,负面
1361,_,开始发热,硬件&性能,负面
1361,_,非常卡,硬件&性能,正面
1362,外观,还行,外观,正面
1362,风扇声音,太大,硬件&性能,负面
1362,做工,还行,外观,正面
1362,运行,还好,硬件&性能,正面
1363,_,很不错,整体,正面
1363,_,满意,整体,正面
1363,店家服务态度,好,服务,正面
1363,_,不卡,硬件&性能,正面
1364,喇叭,有噪音,硬件&性能,负面
1365,价格,实惠,价格,正面
1365,运行速度,挺快的,硬件&性能,正面
1365,办公,真的不卡,使用场景,正面
1365,_,很满意,整体,正面
1366,质量,很好,整体,正面
1366,价格,合适,价格,正面
1366,_,很不错,整体,正面
1367,运行,流畅,硬件&性能,正面
1367,运行,不卡顿,硬件&性能,正面
1367,外观,非常喜欢,外观,正面
1368,_,一般般,整体,正面
1368,_,够用,整体,正面
1368,_,还好,整体,正面
1369,外观,好看,外观,正面
1369,质量,很好,整体,正面
1369,操作,非常灵敏,使用场景,正面
1369,玩游戏,一点也不卡,使用场景,正面
